_id,civility,howWeMet,mailing,sms,createdAt,updatedAt,cgu_accepted.cgu_last_version_accepted,cgu_accepted.accepted_when,validatedEmail,companyOrSchool,lastConnection,company.type,company.tvaNumber,email
6492a905be132659d9fe24df,female,autre,FAUX,FAUX,21/06/2023,1687939659112,VRAI,1687333125511,VRAI,school,1687939659109,EIRL,20,
64924772be132659d9fe247b,female,bouche à oreille,FALSE,VRAI,21/06/2023,1687308198142,VRAI,1687308146719,VRAI,,1687308198140,,,
6491fc54be132659d9fe23d7,female,bouche à oreille,VRAI,VRAI,20/06/2023,1687288916124,VRAI,1687288916124,VRAI,,,,,
6491ccffbe132659d9fe2390,female,bouche à oreille,FAUX,FAUX,20/06/2023,1687958538269,VRAI,1687276799203,VRAI,,1687956957021,MICRO,,
64919885be132659d9fe22a1,female,bouche à oreille,FAUX,VRAI,20/06/2023,1687873292190,VRAI,1687263365273,VRAI,,1687857493668,,,
64916a32be132659d9fe2205,male,recherche web,FAUX,FAUX,20/06/2023,1697622337872,VRAI,1687251506041,VRAI,,1697619942528,,,
6490b459be132659d9fe20c0,female,bouche à oreille,FAUX,FAUX,19/06/2023,1687549908353,VRAI,1687204953049,VRAI,,1687548979772,,,
649011bcbe132659d9fe1f38,female,autre,FAUX,FAUX,19/06/2023,1687163324856,VRAI,1687163324856,VRAI,school,,,,
648d7685be132659d9fe1ba7,male,association partenaire,VRAI,VRAI,17/06/2023,1695300813697,VRAI,1686992517173,VRAI,,1695298879677,,,
648c6187bf50bf6e8c8e4ae6,female,bouche à oreille,FAUX,FAUX,16/06/2023,1686921670229,VRAI,1686921607423,VRAI,school,,SAS,0,
648c5666bf50bf6e8c8e4aac,female,bouche à oreille,FAUX,FAUX,16/06/2023,1700576900252,VRAI,1686918758067,VRAI,,1700576900249,MICRO,,
648bf6b4bf50bf6e8c8e498d,female,bouche à oreille,FAUX,VRAI,16/06/2023,1701020786973,VRAI,1686894260710,VRAI,,1701020709002,SASU,,
648b6540bf50bf6e8c8e4896,male,entreprise partenaire,VRAI,VRAI,15/06/2023,1700567412771,VRAI,1686857024432,VRAI,,1700567412768,,,
648b0698bf50bf6e8c8e4806,female,autre,FAUX,FAUX,15/06/2023,1686832933335,VRAI,1686832792001,VRAI,,,,,
648b0651bf50bf6e8c8e4804,female,bouche à oreille,FAUX,VRAI,15/06/2023,1687509044529,VRAI,1686832721406,VRAI,,,,,
648ae2a9bf50bf6e8c8e47c8,female,bouche à oreille,FAUX,FAUX,15/06/2023,1686823593161,VRAI,1686823593161,VRAI,,,,,
64896b6e16b46110c144d1eb,male,autre,FAUX,VRAI,14/06/2023,1701157463134,VRAI,1686727534443,VRAI,,1701156599593,,,
6489691316b46110c144d1e3,female,autre,FAUX,FAUX,14/06/2023,1688981511570,VRAI,1686726931450,VRAI,school,1688981511567,SA,,
6488787116b46110c144d044,female,bouche à oreille,FAUX,FAUX,13/06/2023,1686746176192,VRAI,1686665329130,VRAI,,1686744154512,,,
6488749416b46110c144d024,male,recherche web,FAUX,FAUX,13/06/2023,1699352239207,VRAI,1686664340839,VRAI,company,1699352239205,SAS,0,
64883bd916b46110c144cf02,female,autre,VRAI,FAUX,13/06/2023,1688040221359,VRAI,1686649817701,VRAI,school,1688040221357,SARL,0,
64871d8d0f428d0ac2be0d8a,male,autre,FAUX,VRAI,12/06/2023,1686576525383,VRAI,1686576525383,VRAI,,,,,
6486e3990f428d0ac2be0c37,female,entreprise partenaire,FAUX,FAUX,12/06/2023,1686732442973,VRAI,1686561689199,VRAI,,,,,
6486d7950f428d0ac2be0c0a,male,association partenaire,FAUX,FAUX,12/06/2023,1686840365827,VRAI,1686558613321,VRAI,,1686637457835,,,
64857c230f428d0ac2be0a31,male,autre,VRAI,FAUX,11/06/2023,1686471274526,VRAI,1686469667525,VRAI,,1686471274524,,,
6484b6940f428d0ac2be099b,female,recherche web,FAUX,FAUX,10/06/2023,1686419092754,VRAI,1686419092754,VRAI,,,,,
648467d80f428d0ac2be091d,male,parrainage,FAUX,FAUX,10/06/2023,1692442276160,VRAI,1686398936153,VRAI,,1692440207798,SARL,,
648455ec0f428d0ac2be08ed,male,entreprise partenaire,FAUX,VRAI,10/06/2023,1688981669431,VRAI,1686394348863,VRAI,,1688981669429,,,
648353480f428d0ac2be0749,female,bouche à oreille,FAUX,VRAI,09/06/2023,1686658332871,VRAI,1686328136086,VRAI,,1686658332869,,,
64832fbc0f428d0ac2be06ee,male,autre,FAUX,FAUX,09/06/2023,1686319036383,VRAI,1686319036383,VRAI,school,,,,
6482f4d0dc1d565aa601967d,male,autre,FAUX,FAUX,09/06/2023,1700148462112,VRAI,1686303951682,VRAI,,1700147521694,MICRO,,
6482d1fe0a45f03a65e01134,male,,FAUX,FAUX,09/06/2023,1686295038340,VRAI,1686295038340,VRAI,,,,,
6481d9a50a45f03a65e00fb4,female,autre,FAUX,FAUX,08/06/2023,1686231673958,VRAI,1686231461459,VRAI,school,,,0,
6481c45c0a45f03a65e00f89,male,autre,VRAI,FAUX,08/06/2023,1686226012490,VRAI,1686226012490,,company,,,,
6481ade00a45f03a65e00f3a,male,bouche à oreille,VRAI,FAUX,08/06/2023,1686640815750,VRAI,1686220256391,VRAI,school,1686640815746,SARL,0,
6480931a0a45f03a65e00c6e,male,bouche à oreille,VRAI,VRAI,07/06/2023,1686336288468,VRAI,1686147866708,VRAI,,1686336288466,,,
647f635b0a45f03a65e009a5,male,autre,VRAI,FAUX,06/06/2023,1690967250072,VRAI,1686070107679,VRAI,company,1690967250070,SAS,0,
647f4a400a45f03a65e00955,female,bouche à oreille,FAUX,FAUX,06/06/2023,1689242965058,VRAI,1686063680761,VRAI,,1689242965056,,,
647f085c0a45f03a65e008c1,female,entreprise partenaire,VRAI,FAUX,06/06/2023,1699969132305,VRAI,1686046812144,VRAI,school,1699969132303,SARL,20,
647eff740a45f03a65e008b1,male,autre,FAUX,FAUX,06/06/2023,1688743904331,VRAI,1686044532590,VRAI,,1688743904329,SASU,,
647ed53e0a45f03a65e0077f,female,autre,FAUX,FAUX,06/06/2023,1686151831667,VRAI,1686033725936,VRAI,company,,EI,"2,1",
647ddfb20a45f03a65e005e4,female,bouche à oreille,FAUX,FAUX,05/06/2023,1686868274163,VRAI,1685970866623,VRAI,,,,,
647dd4cf0a45f03a65e005c8,male,autre,FAUX,FAUX,05/06/2023,1699344355754,VRAI,1685968079789,VRAI,,1686550980056,,,
647dab690a45f03a65e0057e,female,recherche web,FAUX,FAUX,05/06/2023,1685957868440,VRAI,1685957481870,VRAI,,,,,
647d80060a45f03a65e00528,male,bouche à oreille,FAUX,FAUX,05/06/2023,1686143108841,VRAI,1685946374507,VRAI,,1686142747965,EI,,
647cd8850a45f03a65e004ab,female,bouche à oreille,VRAI,VRAI,04/06/2023,1685903493432,VRAI,1685903493432,VRAI,,,,,
647a3f520a45f03a65e00171,female,bouche à oreille,FAUX,FAUX,02/06/2023,1685733201936,VRAI,1685733201936,,,,,,
647a3c620a45f03a65e0016d,male,autre,FAUX,FAUX,02/06/2023,1690751422103,VRAI,1685732450899,VRAI,,1690746630797,,,
647a090b0a45f03a65e00100,male,autre,FAUX,VRAI,02/06/2023,1696570809229,VRAI,1685719307760,VRAI,,1696570809227,,,
6479eca50a45f03a65e00056,male,,FAUX,FAUX,02/06/2023,1685712037866,VRAI,1685712037866,VRAI,,,,,
6479e1c70a45f03a65e00030,male,autre,FAUX,FAUX,02/06/2023,1693492842915,VRAI,1685709255481,VRAI,,1693492810777,,,
6479b7469604a319f621a0ab,female,bouche à oreille,FAUX,VRAI,02/06/2023,1698398368469,VRAI,1685698374106,VRAI,,1698398262086,EI,,
6479a9059604a319f621a06b,male,autre,FAUX,FAUX,02/06/2023,1688983113857,VRAI,1685694725165,VRAI,,1688983103402,,,
6478abcc9604a319f6219e10,male,recherche web,FAUX,FAUX,01/06/2023,1685630648137,VRAI,1685629900181,VRAI,,,,,
647617c5445e3d50d9d0ffd2,male,recherche web,FAUX,FAUX,30/05/2023,1685460990523,VRAI,1685460933803,VRAI,,1685460990520,,,
6475fb4f8bf9c937a0e1274a,female,parrainage,FAUX,FAUX,30/05/2023,1685453854837,VRAI,1685453647519,VRAI,,,,,
6474d5398bf9c937a0e125df,female,bouche à oreille,VRAI,VRAI,29/05/2023,1685378361094,VRAI,1685378361094,VRAI,,,,,
6474b2628bf9c937a0e12597,female,recherche web,VRAI,VRAI,29/05/2023,1685369521370,VRAI,1685369442879,VRAI,,,,,
64749d588bf9c937a0e12583,female,autre,VRAI,VRAI,29/05/2023,1694006807690,VRAI,1685364056463,VRAI,,1694006083815,,,
6474627a8bf9c937a0e1254a,male,bouche à oreille,VRAI,FAUX,29/05/2023,1685348986117,VRAI,1685348986117,VRAI,,,,,
6470d8268bf9c937a0e1226c,female,autre,FAUX,FAUX,26/05/2023,1685706625862,VRAI,1685116966350,VRAI,,1685706625837,,,
6470c6a28bf9c937a0e12259,female,association partenaire,FAUX,FAUX,26/05/2023,1688651235890,VRAI,1685112482043,VRAI,,1688651235888,,,
647085cede81f4250f63589e,female,bouche à oreille,FAUX,FAUX,26/05/2023,1685696074956,VRAI,1685095886104,VRAI,,1685696074954,,,
647075edde81f4250f635882,female,association partenaire,VRAI,VRAI,26/05/2023,1701169952228,VRAI,1685091821904,VRAI,,1697794951050,SASU,,
646fde13de81f4250f6357c0,male,autre,FAUX,FAUX,26/05/2023,1699377861511,VRAI,1685052946966,VRAI,,1699377861506,,,
646f7962de81f4250f63570a,female,autre,FAUX,FAUX,25/05/2023,1685203618559,VRAI,1685027170311,VRAI,company,,SASU,20,
646f62b3de81f4250f6356de,female,autre,FAUX,FAUX,25/05/2023,1686726366205,VRAI,1685021362947,VRAI,school,1686726366201,ASSO,0,
646f59dade81f4250f6356c7,female,entreprise partenaire,FAUX,FAUX,25/05/2023,1686056963152,VRAI,1685019098525,VRAI,,1686056937025,,,
646f07b6de81f4250f63561f,female,bouche à oreille,FAUX,FAUX,25/05/2023,1686054843644,VRAI,1684998070114,VRAI,,1686054368492,,,
646de63fde81f4250f6354e3,male,association partenaire,VRAI,VRAI,24/05/2023,1684935371455,VRAI,1684923967167,VRAI,,1684935371454,,,
646ca3e5de81f4250f635335,female,autre,FAUX,VRAI,23/05/2023,1684841445223,VRAI,1684841445223,VRAI,,,,,
646c9534de81f4250f63531d,male,,VRAI,VRAI,23/05/2023,1684837684573,VRAI,1684837684573,VRAI,,,,,
646c71d6de81f4250f635304,male,,FAUX,FAUX,23/05/2023,1701101131419,VRAI,1684828630796,VRAI,,1700810859437,MICRO,,
646bbc907818b449e7ace4af,female,bouche à oreille,VRAI,VRAI,22/05/2023,1684782419943,VRAI,1684782224733,VRAI,,1684782419941,,,
646b80357818b449e7ace48e,male,bouche à oreille,FAUX,FAUX,22/05/2023,1685451221070,VRAI,1684766773378,VRAI,,1685451009851,EI,,
646b68807818b449e7ace454,female,bouche à oreille,FAUX,FAUX,22/05/2023,1687356124976,VRAI,1684760703986,VRAI,,1687160267583,,,
646a19ef7818b449e7ace246,male,recherche web,FAUX,VRAI,21/05/2023,1684675054996,VRAI,1684675054996,VRAI,,,,,
6469f0477818b449e7ace229,male,recherche web,FAUX,FAUX,21/05/2023,1684679413133,VRAI,1684664391565,VRAI,,,,,
64690e2d7818b449e7ace06c,female,autre,FAUX,VRAI,20/05/2023,1685540301932,VRAI,1684606509098,VRAI,,1685540301929,,,
646798687818b449e7acdeb5,male,bouche à oreille,FAUX,FAUX,19/05/2023,1684510824705,VRAI,1684510824705,,,,,,
64677ef67818b449e7acdea7,male,association partenaire,VRAI,VRAI,19/05/2023,1684504310740,VRAI,1684504310740,VRAI,,,,,
64676cd47818b449e7acde96,female,bouche à oreille,VRAI,FAUX,19/05/2023,1684499786580,VRAI,1684499668583,VRAI,school,,EURL,20,
646645df7818b449e7acdd92,female,bouche à oreille,FAUX,FAUX,18/05/2023,1684424159471,VRAI,1684424159471,VRAI,,,,,
6464eb477818b449e7acda8c,female,recherche web,FAUX,FAUX,17/05/2023,1685450138839,VRAI,1684335431574,VRAI,,1685449442543,,,
6464d3d67818b449e7acda42,male,autre,FAUX,FAUX,17/05/2023,1693218371921,VRAI,1684329430397,VRAI,,1693218206789,MICRO,,
6463aa947818b449e7acd816,female,autre,FAUX,FAUX,16/05/2023,1685629654858,VRAI,1684253332718,VRAI,,1685629493474,MICRO,,
64638f227818b449e7acd7d0,female,bouche à oreille,FAUX,VRAI,16/05/2023,1684246710885,VRAI,1684246306185,VRAI,,1684246710883,,,
646383f27818b449e7acd7b3,female,bouche à oreille,FAUX,FAUX,16/05/2023,1685701344210,VRAI,1684243442593,VRAI,,1685701331817,,,
646383ae7818b449e7acd7b1,male,bouche à oreille,FAUX,FAUX,16/05/2023,1699462123989,VRAI,1684243374112,VRAI,,1699461731041,,,
64631da6f1f6ab046a9b6032,male,recherche web,VRAI,VRAI,16/05/2023,1686816211099,VRAI,1684217254090,VRAI,,1686816211097,EURL,,
6462f88bf1f6ab046a9b6013,male,,FAUX,FAUX,16/05/2023,1684207755380,VRAI,1684207755380,,,,,,
6462388df1f6ab046a9b5ebd,female,association partenaire,FAUX,FAUX,15/05/2023,1685514178075,VRAI,1684158605405,VRAI,,1685514150333,MICRO,,
64621792f1f6ab046a9b5e71,female,association partenaire,FAUX,VRAI,15/05/2023,1685366246848,VRAI,1684150162905,VRAI,,1685366228751,,,
646213c4f1f6ab046a9b5e6e,male,autre,FAUX,FAUX,15/05/2023,1684242289191,VRAI,1684149188703,VRAI,,1684228436378,,,
645e78bdf1f6ab046a9b5b83,female,autre,FAUX,VRAI,12/05/2023,1683912933322,VRAI,1683912893493,VRAI,,1683912933320,,,
645e48f8f1f6ab046a9b5b03,male,autre,VRAI,FAUX,12/05/2023,1683900663912,VRAI,1683900663912,VRAI,school,,,,
645e30ffa922c97c7e75b475,male,bouche à oreille,FAUX,FAUX,12/05/2023,1693517767164,VRAI,1683894526999,VRAI,,1693517767163,,,
645cfe8cc684732cf68bfeec,female,autre,FAUX,FAUX,11/05/2023,1683816076799,VRAI,1683816076799,VRAI,,,,,
645ced58c684732cf68bfeb0,male,bouche à oreille,FAUX,FAUX,11/05/2023,1683812613906,VRAI,1683811671973,VRAI,,,,,
645cea65c684732cf68bfeac,female,parrainage,FAUX,FAUX,11/05/2023,1686560030756,VRAI,1683810917098,VRAI,,1686560030754,,,
645b7df08eb450085c333369,female,bouche à oreille,FAUX,FAUX,10/05/2023,1684317274693,VRAI,1683717616404,VRAI,,,MICRO,,
645b65d18eb450085c3332d2,male,bouche à oreille,VRAI,VRAI,10/05/2023,1695911534190,VRAI,1683711441335,VRAI,,1695911525672,,,
645aa48f8eb450085c333247,female,bouche à oreille,VRAI,VRAI,09/05/2023,1686056797365,VRAI,1683661967125,VRAI,,1686056783558,,,
645a6d1c8eb450085c33321e,female,entreprise partenaire,FAUX,FAUX,09/05/2023,1689231350071,VRAI,1683647772401,VRAI,,1689231265068,MICRO,,
645a5ad98eb450085c333211,male,bouche à oreille,FAUX,VRAI,09/05/2023,1683643097590,VRAI,1683643097590,VRAI,,,,,
645a43668eb450085c3331ce,male,bouche à oreille,FAUX,FAUX,09/05/2023,1683833826507,VRAI,1683637094915,VRAI,,1683833465474,,,
645a40748eb450085c3331b5,female,bouche à oreille,FAUX,FAUX,09/05/2023,1683636340553,VRAI,1683636340553,VRAI,,,,,
645a1f568eb450085c33318b,male,bouche à oreille,FAUX,FAUX,09/05/2023,1696323431259,VRAI,1683627862546,VRAI,,1696323431257,,,
6455eac18eb450085c332bfa,male,autre,FAUX,VRAI,06/05/2023,1683352257022,VRAI,1683352257022,,,,,,
6454b6ae8eb450085c332a3b,female,bouche à oreille,VRAI,VRAI,05/05/2023,1683273390195,VRAI,1683273390195,VRAI,,,,,
645459558eb450085c332993,female,recherche web,VRAI,FAUX,05/05/2023,1683249784137,VRAI,1683249493740,VRAI,school,,SAS,0,
6454547f8eb450085c33298e,female,bouche à oreille,VRAI,FAUX,05/05/2023,1683248493530,VRAI,1683248255087,VRAI,school,,SAS,0,
6453afc68eb450085c33291b,male,bouche à oreille,FAUX,FAUX,04/05/2023,1701282524575,VRAI,1683206086432,VRAI,,1701282430358,MICRO,,
645357a68eb450085c332893,male,autre,FAUX,FAUX,04/05/2023,1696335669118,VRAI,1683183526898,VRAI,school,1696335669117,EI,0,
645353ce8eb450085c33288f,male,bouche à oreille,FAUX,FAUX,04/05/2023,1683287946911,VRAI,1683182542506,VRAI,,1683287946908,,,
6453391b8eb450085c33285e,male,recherche web,FAUX,FAUX,04/05/2023,1684120683257,VRAI,1683175707865,VRAI,,1684117088169,,,
6452fb538eb450085c33283a,female,bouche à oreille,VRAI,FAUX,04/05/2023,1683159891119,VRAI,1683159891119,VRAI,school,,SARL,,
645271a58eb450085c3327c1,male,bouche à oreille,FAUX,FAUX,03/05/2023,1691335647078,VRAI,1683124645349,VRAI,,1691334573725,,,
645215ba8eb450085c33262b,female,bouche à oreille,FAUX,FAUX,03/05/2023,1688649250118,VRAI,1683101114238,VRAI,,1688647182869,,,
645209378eb450085c33260f,male,recherche web,FAUX,FAUX,03/05/2023,1684137712520,VRAI,1683097911594,VRAI,,1684137697218,,,
6450e05f8eb450085c3323fb,male,recherche web,FAUX,VRAI,02/05/2023,1698231825755,VRAI,1683021919080,VRAI,,1698231764559,,,
644f7b408eb450085c33228d,male,autre,FAUX,VRAI,01/05/2023,1682930496275,VRAI,1682930496275,VRAI,,,,,
644e85a38eb450085c332159,female,,FAUX,VRAI,30/04/2023,1682867619737,VRAI,1682867619737,VRAI,,,,,
644bd3498eb450085c331ebb,female,entreprise partenaire,FAUX,FAUX,28/04/2023,1690446710134,VRAI,1682690889238,VRAI,,1690446710132,,,
644bc7858eb450085c331e9f,male,bouche à oreille,FAUX,VRAI,28/04/2023,1684757341047,VRAI,1682687877783,VRAI,,1684757332265,,,
644b89f68eb450085c331e54,male,autre,VRAI,VRAI,28/04/2023,1682672118815,VRAI,1682672118815,VRAI,,,,,
644ad9c28eb450085c331dc4,male,recherche web,FAUX,VRAI,27/04/2023,1682627010163,VRAI,1682627010163,VRAI,,,,,
644a87308eb450085c331d61,female,bouche à oreille,FAUX,FAUX,27/04/2023,1697465695724,VRAI,1682605872015,VRAI,school,1697465695722,,,
644a7a278eb450085c331d28,male,autre,FAUX,FAUX,27/04/2023,1685614823666,VRAI,1682602535225,VRAI,,1685614823662,,,
644a4b698eb450085c331c4e,male,autre,FAUX,FAUX,27/04/2023,1686225373468,VRAI,1682590569443,VRAI,,1686225373466,,,
644a41ce8eb450085c331bf7,male,autre,FAUX,FAUX,27/04/2023,1701419216671,VRAI,1682588110496,VRAI,school,1701419216669,SARL,0,
6448f9b1ac36522eab56d1ae,male,autre,FAUX,VRAI,26/04/2023,1682504113698,VRAI,1682504113698,VRAI,,,,,
6448e2eaac36522eab56d189,female,autre,FAUX,VRAI,26/04/2023,1692286165376,VRAI,1682498282857,VRAI,,1692285439754,MICRO,,
6446cf02ac36522eab56cdc4,male,recherche web,FAUX,FAUX,24/04/2023,1682362159452,VRAI,1682362114478,VRAI,,1682362159449,,,
6446537dac36522eab56ccea,male,bouche à oreille,FAUX,FAUX,24/04/2023,1682345054992,VRAI,1682330493905,VRAI,,,,,
6446498aac36522eab56ccde,male,autre,VRAI,VRAI,24/04/2023,1683051916431,VRAI,1682327946278,VRAI,,1683051876168,,,
64428c7d35958379464a224e,male,bouche à oreille,VRAI,VRAI,21/04/2023,1684228462717,VRAI,1682082941536,VRAI,,1684228462711,,,
643eb41435958379464a1d8d,male,autre,VRAI,FAUX,18/04/2023,1687864529668,VRAI,1681830932469,VRAI,school,1687864529666,SARL,0,
643d864a4a85ab5a973a2bd9,female,parrainage,FAUX,FAUX,17/04/2023,1699966493288,VRAI,1681753674710,VRAI,,1699966493287,,,
643b2f75c5fb5b42f45c32e4,female,recherche web,FAUX,FAUX,16/04/2023,1701694623420,VRAI,1681600373769,VRAI,,1701694614368,MICRO,,
643977afc5fb5b42f45c3114,male,bouche à oreille,FAUX,FAUX,14/04/2023,1681907352503,VRAI,1681487791724,VRAI,,1681907339804,SASU,,
64380c0827661b7a17301676,male,bouche à oreille,FAUX,FAUX,13/04/2023,1682070308350,VRAI,1681394696652,VRAI,,1682070308348,,,
6437b7358d41ed32e87705ec,female,bouche à oreille,VRAI,FAUX,13/04/2023,1687435200300,VRAI,1681372980991,VRAI,school,1687435200298,SAS,20,
64379a4a8d41ed32e87705a9,male,bouche à oreille,FAUX,FAUX,13/04/2023,1691410178696,VRAI,1681365578433,VRAI,,1691410178693,MICRO,,
6436d0c48d41ed32e87704fd,male,recherche web,FAUX,VRAI,12/04/2023,1692815355985,VRAI,1681313988000,VRAI,,1692815138488,,,
64345e7f95cfbe13649d4061,male,recherche web,FAUX,FAUX,10/04/2023,1700928038223,VRAI,1681153663334,VRAI,,1700928038219,EI,,
64343e9195cfbe13649d4055,male,autre,FAUX,FAUX,10/04/2023,1681145669826,VRAI,1681145489859,VRAI,,,,,
6433d61395cfbe13649d4023,male,parrainage,FAUX,FAUX,10/04/2023,1686140603912,VRAI,1681118738980,VRAI,company,1686140603910,SARL,20,
6432ddc495cfbe13649d3f88,female,autre,FAUX,FAUX,09/04/2023,1681890671071,VRAI,1681055171992,VRAI,,1681890659619,,,
642feec695cfbe13649d3d00,male,bouche à oreille,VRAI,VRAI,07/04/2023,1698682212122,VRAI,1680862918032,VRAI,,1698682212108,MICRO,,
642ebf8895cfbe13649d3b62,female,,VRAI,FAUX,06/04/2023,1684738518817,VRAI,1680785288709,VRAI,school,1684738518815,SARL,20,
642df50b9f46956268c3486a,female,recherche web,FAUX,FAUX,06/04/2023,1680863203420,VRAI,1680733451513,VRAI,,,MICRO,,
642d358ffe615a08c22b6a5c,female,recherche web,FAUX,FAUX,05/04/2023,1701356734323,VRAI,1680684430880,VRAI,,1700231198888,EURL,,
642be7e5fe615a08c22b68bb,female,autre,FAUX,FAUX,04/04/2023,1685459200857,VRAI,1680599013320,VRAI,company,1685459200855,SAS,0,
642aedbffe615a08c22b6763,male,autre,FAUX,FAUX,03/04/2023,1682603360907,VRAI,1680534974954,VRAI,,1682603360904,,,
642ade19fe615a08c22b6739,male,bouche à oreille,VRAI,VRAI,03/04/2023,1680530969927,VRAI,1680530969927,VRAI,,,,,
642adcd0fe615a08c22b6732,female,bouche à oreille,VRAI,VRAI,03/04/2023,1680853640682,VRAI,1680530640696,VRAI,,1680853640680,,,
642aca8efe615a08c22b66f7,female,autre,FAUX,VRAI,03/04/2023,1682492366251,VRAI,1680525966896,VRAI,,1682492366249,,,
64271af3f0cd0f064c1f045f,male,bouche à oreille,VRAI,FAUX,31/03/2023,1680284403392,VRAI,1680284403392,VRAI,company,,SAS,,
6426f90ef0cd0f064c1f03fd,male,recherche web,FAUX,VRAI,31/03/2023,1680607440072,VRAI,1680275726720,VRAI,,1680598763233,SASU,,
6426984918aa0344da152b72,female,autre,VRAI,FAUX,31/03/2023,1681134407553,VRAI,1680250953537,VRAI,company,1681134407551,SAS,20,
6425b81a18aa0344da152ae5,male,bouche à oreille,FAUX,FAUX,30/03/2023,1680193562279,VRAI,1680193562279,VRAI,school,,,,
6425b49918aa0344da152ad9,female,recherche web,FAUX,FAUX,30/03/2023,1680192665925,VRAI,1680192665925,VRAI,school,,SAS,,
6425b41718aa0344da152ad6,female,bouche à oreille,FAUX,FAUX,30/03/2023,1680192535624,VRAI,1680192535624,VRAI,company,,,,
6425b36c18aa0344da152ad4,female,bouche à oreille,FAUX,FAUX,30/03/2023,1680192364771,VRAI,1680192364771,VRAI,company,,,,
6425b29f18aa0344da152ad1,female,bouche à oreille,FAUX,FAUX,30/03/2023,1680192158968,VRAI,1680192158968,VRAI,company,,,,
64257f4918aa0344da152a2c,female,recherche web,FAUX,FAUX,30/03/2023,1680509907680,VRAI,1680179017506,VRAI,,1680509907672,MICRO,,
64256db418aa0344da1529f8,female,bouche à oreille,FAUX,FAUX,30/03/2023,1694161196057,VRAI,1680174515935,VRAI,,1694160983437,,,
642562aa18aa0344da1529e3,male,autre,FAUX,FAUX,30/03/2023,1680171829122,VRAI,1680171690638,VRAI,company,,SAS,20,
64254c6218aa0344da1529b8,male,autre,FAUX,FAUX,30/03/2023,1692781014709,VRAI,1680165986719,VRAI,,1692780974690,,,
64248cac18aa0344da152862,female,bouche à oreille,FAUX,FAUX,29/03/2023,1698309595627,VRAI,1680116908322,VRAI,,1698309557623,EURL,,
642488f518aa0344da152855,male,recherche web,VRAI,VRAI,29/03/2023,1680115957351,VRAI,1680115957351,VRAI,,,,,
64240ef518aa0344da152744,male,autre,FAUX,FAUX,29/03/2023,1701466824014,VRAI,1680084725383,VRAI,,1701466640557,MICRO,,
6423e0ce18aa0344da15269f,male,bouche à oreille,FAUX,FAUX,29/03/2023,1686034497468,VRAI,1680072910575,VRAI,school,1686034497464,,,
6421d09418aa0344da1523a2,male,bouche à oreille,VRAI,FAUX,27/03/2023,1679937684725,VRAI,1679937684725,VRAI,company,,SAS,,
642194b4d09d560320d2b5cb,female,bouche à oreille,FAUX,FAUX,27/03/2023,1679922460001,VRAI,1679922356300,VRAI,company,,SAS,20,
64216cc7d09d560320d2aff6,female,bouche à oreille,FAUX,FAUX,27/03/2023,1679912168027,VRAI,1679912135281,VRAI,school,1679912168024,,,
642149afd09d560320d2afb4,male,recherche web,VRAI,FAUX,27/03/2023,1679923953193,VRAI,1679903151156,VRAI,company,1679923953190,MICRO,0,
641df8dad09d560320d2ad4e,male,bouche à oreille,FAUX,FAUX,24/03/2023,1682357305142,VRAI,1679685850038,VRAI,,1682356945111,,,
641de13fd09d560320d2ad43,female,bouche à oreille,FAUX,FAUX,24/03/2023,1683277470274,VRAI,1679679806970,VRAI,,1683277457243,,,
641d5fb6d09d560320d2abb1,male,autre,FAUX,FAUX,24/03/2023,1679646646300,VRAI,1679646646300,VRAI,,,,,
641d59f1d09d560320d2ab8f,male,association partenaire,FAUX,FAUX,24/03/2023,1679645390223,VRAI,1679645168933,VRAI,,,,,
641c6548d09d560320d2aa5e,male,autre,FAUX,FAUX,23/03/2023,1700753238449,VRAI,1679582535935,VRAI,,1700559010177,SASU,,
641c16ccd09d560320d2a975,female,bouche à oreille,FAUX,FAUX,23/03/2023,1679562578919,VRAI,1679562444755,VRAI,,,,,
641c0f8ed09d560320d2a953,female,autre,FAUX,FAUX,23/03/2023,1685634080579,VRAI,1679560590815,VRAI,,1685634080577,SASU,,
641b4ce6d09d560320d2a8e6,female,bouche à oreille,FAUX,FAUX,22/03/2023,1699788986381,VRAI,1679510758050,VRAI,,1699788974985,,,
641b1bbad09d560320d2a8ab,female,entreprise partenaire,VRAI,VRAI,22/03/2023,1679498170712,VRAI,1679498170712,VRAI,,,,,
641ada69d09d560320d2a84c,female,autre,FAUX,FAUX,22/03/2023,1680270655946,VRAI,1679481449470,VRAI,,1680270655944,,,
641ac92cd09d560320d2a7f7,male,entreprise partenaire,VRAI,VRAI,22/03/2023,1679477036015,VRAI,1679477036015,VRAI,,,,,
6419a616d09d560320d2a6c7,female,autre,FAUX,FAUX,21/03/2023,1679404872170,VRAI,1679402518493,VRAI,school,1679404624101,ASSO,0,
64198ba6d09d560320d2a6a2,female,autre,FAUX,VRAI,21/03/2023,1696963736632,VRAI,1679395750122,VRAI,,1696963707742,,,
64195d2ad09d560320d2a64b,male,recherche web,FAUX,VRAI,21/03/2023,1697621681780,VRAI,1679383850469,VRAI,,1697619831410,,,
6418b3bbd09d560320d2a5f2,female,bouche à oreille,FAUX,FAUX,20/03/2023,1697722719751,VRAI,1679340475297,VRAI,,1697722719744,MICRO,,
